X,Y,Z
-0.02557000,0.12193900,-0.00698100
0.04258300,0.10005500,0.00218600
0.00249500,0.11693400,0.03965300
-0.01047800,0.11688500,0.03899100
-0.02552300,0.11667800,0.03291200
-0.03149900,0.11660900,0.03223400
-0.03649500,0.11662900,0.03192100
-0.03749200,0.11661600,0.03201900
-0.03847900,0.11667900,0.03221900
-0.00449800,0.11559100,0.04047100
-0.02850100,0.11390200,0.03490600
-0.02750100,0.11389600,0.03502000
-0.00248700,0.11555200,0.04074300
-0.03949400,0.11666200,0.03254500
0.00950500,0.07720800,0.05561300
0.00850600,0.07723700,0.05598200
0.00750800,0.07725000,0.05612600
0.00650900,0.07726100,0.05617600
0.00550000,0.07725200,0.05620400
0.00450600,0.07724900,0.05613100
0.00352000,0.07725100,0.05617500
0.00250500,0.07727900,0.05657900
0.00152100,0.07734600,0.05745300
0.00053300,0.07738800,0.05797200
-0.00047500,0.07741700,0.05832200
-0.00149200,0.07742900,0.05851400
-0.00249500,0.07744000,0.05855600
-0.00350200,0.07744100,0.05857000
-0.00451400,0.07744100,0.05849400
-0.00550700,0.07741600,0.05830800
-0.00650900,0.07738600,0.05795300
-0.00749800,0.07736100,0.05765900
-0.00849800,0.07736200,0.05765100
-0.00950300,0.07735900,0.05768000
-0.01050200,0.07735900,0.05766800
-0.01151900,0.07735800,0.05744900
-0.01250700,0.07732000,0.05720700
-0.01349400,0.07730800,0.05691600
-0.01449700,0.07728000,0.05656500
-0.01549400,0.07727300,0.05643500
-0.01650900,0.07723000,0.05614200
-0.01749900,0.07723100,0.05597600
-0.01848700,0.07722500,0.05570600
-0.01948900,0.07719500,0.05535200
-0.08107800,0.15493500,0.01926600
-0.03357700,0.17729200,-0.00581800
-0.06384600,0.15951900,-0.01682000
-0.01786600,0.12824000,0.01323300
-0.07439700,0.16613200,-0.02069800
-0.07308600,0.16659001,-0.02022300
-0.07206200,0.16659400,-0.01980500
-0.02962500,0.07597700,0.04113900
-0.03050800,0.07602700,0.04084200
-0.03149600,0.07604800,0.04090900
-0.03250500,0.07608100,0.04127400
-0.03350500,0.07609900,0.04153700
-0.03450900,0.07612100,0.04177000
-0.03550400,0.07613100,0.04190300
-0.03650200,0.07614200,0.04203600
-0.03750100,0.07615300,0.04218500
-0.03851500,0.07618700,0.04233800
-0.03949900,0.07619500,0.04269000
-0.04050300,0.07623500,0.04299500
-0.04149500,0.07622800,0.04304000
-0.04248500,0.07622600,0.04299300
-0.04348300,0.07620500,0.04275000
-0.04449400,0.07617300,0.04242900
-0.04549700,0.07615400,0.04218400
-0.04649600,0.07615900,0.04235200
-0.04749600,0.07619800,0.04286500
-0.04849800,0.07623700,0.04321800
-0.04949700,0.07624800,0.04334300
-0.05050000,0.07622900,0.04324100
-0.05149100,0.07623800,0.04305900
-0.05249100,0.07622000,0.04279900
-0.05349800,0.07617500,0.04260200
-0.05449900,0.07616900,0.04261400
-0.05549900,0.07618500,0.04273000
-0.05649700,0.07621100,0.04282000
-0.05749800,0.07620500,0.04283500
-0.05849600,0.07619500,0.04270600
-0.05949200,0.07617700,0.04244400
-0.06049700,0.07614100,0.04207500
-0.06148200,0.07613700,0.04177800
-0.06249700,0.07608900,0.04144300
-0.06348100,0.07608900,0.04114300
-0.06280700,0.08816200,-0.01904500
-0.07462300,0.16681200,-0.02223200
-0.01619400,0.12808800,0.00514900
-0.01487700,0.12853000,0.00563700
-0.03645000,0.17433700,-0.00256700
-0.03758900,0.17421401,-0.00298300
-0.03883000,0.17390300,-0.00342700
-0.00334100,0.13115001,0.01132100
-0.00219300,0.13129500,0.01174200
-0.07579100,0.15500100,0.00503800
-0.02677700,0.12220400,0.02474200
-0.01627900,0.12764500,0.02110800
-0.03846200,0.17221600,-0.00042100
0.02615000,0.12065400,0.02645800
-0.01724700,0.12413000,0.02811500
-0.06364800,0.15559000,0.00937900
-0.07137300,0.16240899,-0.04395500
0.04053300,0.10562200,0.01416200
-0.01951000,0.11408900,0.03835000
-0.04849200,0.16224501,0.00645100
-0.04872300,0.16698800,-0.00098000
-0.04909500,0.14014900,0.01139400
-0.09398500,0.12688600,0.01725400
-0.07489100,0.16378000,-0.03599800
-0.06171800,0.15529799,-0.02658200
-0.08556900,0.13906400,0.00222200
-0.08888300,0.09834100,0.02040100
0.04141400,0.10425800,0.01116200
-0.09346800,0.12011600,0.02531200
-0.04249400,0.16821800,0.00285800
-0.05563300,0.12115700,-0.00996600
0.04093300,0.09003700,-0.00979000
-0.01709400,0.12700599,0.02228900
-0.07450800,0.13305999,0.05164000
-0.00359500,0.13094600,0.00835700
-0.02518800,0.12101500,0.02830800
-0.07083100,0.09513900,-0.01587000
0.03939700,0.08991500,-0.01177700
-0.07953200,0.12453900,0.05214100
-0.06351700,0.15986200,-0.05158500
0.01278200,0.09269600,0.05200300
-0.06356100,0.17410900,-0.05258500
-0.01686400,0.12841500,0.01070000
-0.04150500,0.11936200,0.02995600
-0.06948600,0.12038700,0.05315800
-0.01351100,0.11829800,0.03745800
-0.03049800,0.11793400,0.03080600
-0.08951300,0.13518099,0.03918500
-0.08661700,0.15111700,0.02690200
-0.00049900,0.11695000,0.04002800
-0.00947700,0.11689400,0.03924700
-0.01149700,0.11691700,0.03868900
0.00647600,0.11549800,0.03960900
-0.03350000,0.11661700,0.03213400
-0.03250300,0.11664500,0.03216100
-0.03050000,0.11661800,0.03224300
-0.02950000,0.11661900,0.03236600
-0.00549500,0.11556100,0.04018900
-0.02649800,0.11388900,0.03513100
-0.00348800,0.11556500,0.04065200
-0.00149400,0.11559400,0.04082300
0.00950400,0.07582700,0.05573000
0.00851600,0.07586000,0.05612900
0.00750600,0.07587600,0.05635400
0.00650500,0.07588800,0.05648600
0.00550200,0.07588800,0.05649800
0.00450900,0.07588100,0.05641500
0.00350500,0.07588500,0.05637500
0.00252900,0.07587600,0.05641100
0.00152300,0.07594800,0.05733500
0.00051600,0.07600200,0.05808800
-0.00047700,0.07603100,0.05841600
-0.00148800,0.07605100,0.05865100
-0.00249200,0.07606300,0.05879100
-0.00350000,0.07606500,0.05879900
-0.00451200,0.07605700,0.05869700
-0.00550300,0.07604200,0.05851400
-0.00651200,0.07601500,0.05818400
-0.00751100,0.07598500,0.05782300
-0.00851500,0.07594200,0.05735900
-0.00950300,0.07593600,0.05719100
-0.01050100,0.07593700,0.05717500
-0.01149100,0.07594100,0.05713800
-0.01250900,0.07591100,0.05697800
-0.01349500,0.07591100,0.05680000
-0.01448100,0.07590200,0.05650800
-0.01548800,0.07586900,0.05617400
-0.01649300,0.07584000,0.05583500
-0.01750100,0.07581500,0.05562000
-0.01850200,0.07578700,0.05525800
-0.01948000,0.07576400,0.05473400
-0.01545800,0.12824599,0.01992200
-0.06782800,0.15622500,0.01514200
-0.01660900,0.12860200,0.01368600
-0.06312100,0.15610300,0.01536400
-0.03882400,0.12218100,0.02782000
-0.05698400,0.15380099,0.02774200
-0.06909200,0.15632799,0.02195300
-0.02873000,0.07451900,0.04122000
-0.02954500,0.07457300,0.04067600
-0.03047900,0.07464600,0.04056400
-0.03149700,0.07462300,0.04066100
-0.03249200,0.07464000,0.04095100
-0.03350200,0.07468300,0.04142000
-0.03450300,0.07471600,0.04179700
-0.03549800,0.07472600,0.04194500
-0.03649400,0.07472500,0.04197200
-0.03749800,0.07472700,0.04193800
-0.03849900,0.07473700,0.04207800
-0.03949200,0.07475400,0.04236700
-0.04049500,0.07477600,0.04261000
-0.04149700,0.07480700,0.04277500
-0.04249300,0.07480600,0.04278900
-0.04349200,0.07479400,0.04266500
-0.04449600,0.07476900,0.04245200
-0.04549200,0.07475100,0.04216400
-0.04649700,0.07473800,0.04207500
-0.04749700,0.07472900,0.04225900
-0.04849300,0.07472300,0.04241500
-0.04949900,0.07475200,0.04263900
-0.05049600,0.07479200,0.04270300
-0.05148600,0.07483500,0.04261800
-0.05249500,0.07476800,0.04231000
-0.05349300,0.07475500,0.04204300
-0.05449700,0.07471300,0.04182300
-0.05549900,0.07469900,0.04184900
-0.05649800,0.07472000,0.04195900
-0.05749500,0.07474700,0.04205600
-0.05848900,0.07475800,0.04203300
-0.05949500,0.07471900,0.04181200
-0.06047500,0.07473000,0.04149900
-0.06148700,0.07467900,0.04115700
-0.06249400,0.07463700,0.04079500
-0.07990900,0.07064900,0.01322500
-0.01868800,0.12730300,0.00423200
-0.01743800,0.12768100,0.00469300
-0.00926600,0.10007300,0.04778400
-0.03535700,0.17440900,-0.00212000
-0.00684300,0.13059901,0.01003400
-0.00563700,0.13083000,0.01047700
-0.00449000,0.13099501,0.01089900
-0.04538900,0.13063700,0.01937400
0.00976200,0.12625100,0.03046200
-0.07521900,0.15559900,0.02420200
-0.05790700,0.15266900,0.03181200
-0.03953700,0.17216299,-0.00083700
0.02829300,0.11859900,0.02723800
-0.05508100,0.15379301,0.02261600
-0.07557600,0.15585101,0.01240300
-0.06723800,0.15511200,0.00519000
-0.09402100,0.12012200,0.02330000
-0.02357600,0.18440300,-0.01236200
-0.07241300,0.15679200,-0.00114300
-0.00549400,0.13083801,0.01340300
0.03669700,0.10680700,-0.00382700
0.04416300,0.09735900,0.01116100
0.04402500,0.09734600,0.01315800
0.04406900,0.09736000,0.01216300
-0.07445700,0.14438599,-0.00789400
-0.02632000,0.09306300,-0.02958600
-0.08975600,0.14065200,0.02918200
0.03710000,0.10968000,0.00116700
0.04358800,0.09169400,0.02416000
-0.06339400,0.15987800,-0.04958800
-0.06280700,0.16626200,-0.04159100
0.01371700,0.09269400,0.05159100
0.02514100,0.10209000,0.04179200
0.04208400,0.09013100,-0.00780100
-0.07843900,0.14413300,0.04437500
-0.07351200,0.14280599,0.04604600
-0.07649700,0.13308001,0.05214100
-0.03796200,0.17473300,-0.00453500
0.03097900,0.11812200,0.02256100
-0.09371300,0.12686300,0.01526200
-0.08703500,0.14190200,0.00919000
0.00750100,0.12379600,0.03397300
-0.08052800,0.12453700,0.05199800
-0.06107600,0.16773599,-0.05980300
-0.02767900,0.15523100,-0.00339800
-0.04141200,0.12833600,0.00169500
-0.06180600,0.17253201,-0.05558700
-0.04049500,0.11932700,0.03016600
-0.07048300,0.12038800,0.05332700
-0.00949500,0.11829500,0.03816400
-0.07552200,0.11896000,0.05282400
-0.06630800,0.15034100,0.03777000
0.00149500,0.11693400,0.03977100
0.00049800,0.11694700,0.03990600
0.00237700,0.13163500,0.01628100
0.00049900,0.11557300,0.04066600
0.00149200,0.11554800,0.04050700
-0.01650600,0.11684000,0.03693100
-0.01750900,0.11684500,0.03681800
-0.01850400,0.11682900,0.03667700
-0.01649000,0.11544400,0.03802500
-0.01852000,0.11549300,0.03762000
0.00549600,0.11553800,0.03979800
-0.01950300,0.11681000,0.03641400
-0.02850600,0.11664100,0.03238800
0.00849900,0.07447600,0.05619200
0.00750100,0.07449500,0.05644400
0.00650500,0.07450400,0.05658400
0.00550100,0.07450500,0.05660600
0.00450200,0.07450400,0.05657600
0.00350800,0.07448400,0.05637400
0.00251400,0.07448200,0.05636600
0.00152700,0.07453600,0.05709900
0.00052900,0.07459100,0.05782600
-0.00047200,0.07462800,0.05830900
-0.00149200,0.07466100,0.05862900
-0.00249300,0.07467000,0.05875800
-0.00349900,0.07467000,0.05879300
-0.00450100,0.07467200,0.05875200
-0.00551800,0.07465200,0.05857800
-0.00651400,0.07463500,0.05830500
-0.00751900,0.07460400,0.05795200
-0.00849400,0.07457900,0.05751700
-0.00951600,0.07452400,0.05698300
-0.01050400,0.07450800,0.05670500
-0.01149200,0.07451600,0.05667000
-0.01249900,0.07450200,0.05657400
-0.01349600,0.07449600,0.05643900
-0.01448400,0.07448800,0.05615300
-0.01549000,0.07445700,0.05581700
-0.01649300,0.07443200,0.05559300
-0.01749700,0.07441200,0.05536200
-0.01848900,0.07437700,0.05486700
-0.08871800,0.12397700,0.00228500
0.00440100,0.12483000,0.03291100
-0.06441900,0.16051000,-0.01703100
-0.07016800,0.16599400,-0.01915500
-0.04609900,0.13238101,0.01759600
0.01175700,0.13032900,0.01827700
-0.06501900,0.15436500,0.03070700
-0.01771700,0.12553400,0.02500300
-0.02858000,0.07317000,0.04079500
-0.02947800,0.07320800,0.04037300
-0.03049300,0.07319700,0.04022900
-0.03152100,0.07322400,0.04043000
-0.03250600,0.07323000,0.04077700
-0.03354000,0.07328600,0.04133600
-0.03449300,0.07330000,0.04170500
-0.03549500,0.07332300,0.04196300
-0.03649900,0.07333400,0.04205700
-0.03749300,0.07333200,0.04204600
-0.03849900,0.07333700,0.04204000
-0.03950100,0.07335000,0.04214600
-0.04049400,0.07333900,0.04223800
-0.04150000,0.07337000,0.04241500
-0.04249600,0.07338200,0.04254500
-0.04349400,0.07338100,0.04254200
-0.04448800,0.07337300,0.04240500
-0.04549600,0.07333400,0.04207200
-0.04649400,0.07331500,0.04180700
-0.04750700,0.07327000,0.04162200
-0.04850000,0.07327700,0.04159100
-0.04950400,0.07325300,0.04162500
-0.05049500,0.07332400,0.04179900
-0.05135200,0.07330800,0.04168900
-0.05235400,0.07329100,0.04147200
-0.05349700,0.07325400,0.04104700
-0.05449600,0.07325400,0.04090500
-0.05539000,0.07323300,0.04091300
-0.05649700,0.07325600,0.04104300
-0.05749400,0.07327500,0.04115700
-0.05850000,0.07323800,0.04107100
-0.05179800,0.08840200,-0.02188600
-0.05280100,0.08840500,-0.02198300
-0.05380400,0.08841000,-0.02211600
-0.06193800,0.06477700,0.03090900
0.00317400,0.09088000,-0.03314900
0.00418400,0.09088200,-0.03293200
-0.06542200,0.15632400,0.02179400
-0.05436500,0.15336800,0.01999300
-0.00918500,0.13014400,0.00917500
-0.00805000,0.13035600,0.00959200
-0.07181100,0.14996000,0.03890500
-0.01025400,0.17900400,-0.02959500
-0.07321800,0.15509699,0.02782700
-0.06314000,0.15289600,-0.00931400
-0.04395700,0.12961000,0.01401400
0.03260700,0.11244800,0.02888400
0.03205800,0.11345000,0.02868100
0.03087300,0.11532300,0.02823200
-0.00053600,0.10034000,0.04748400
-0.03342700,0.12498400,0.02084300
-0.04549700,0.13168000,0.01488200
0.00443100,0.12602399,0.03144200
-0.09450200,0.12554701,0.02025800
0.03372300,0.11401000,0.02501800
-0.03938100,0.12813100,0.00244200
-0.07354700,0.16220900,-0.01217100
0.04487300,0.09457600,0.01115700
0.04489500,0.09458200,0.01016100
0.04501400,0.09458700,0.00816400
-0.00086700,0.10449500,-0.02237600
0.04419600,0.09736900,0.01016300
0.04308500,0.09730400,0.02116200
0.04285500,0.09729700,0.02216700
-0.09445100,0.12280800,0.01726800
-0.05291700,0.14469300,0.02139800
-0.05881700,0.12324400,-0.00816800
0.04165500,0.09008400,-0.00877100
-0.08381600,0.10763600,0.02535000
-0.07746800,0.14418299,0.04466500
0.04478500,0.09176700,0.01815800
-0.07550800,0.13305800,0.05197500
-0.08146500,0.13023400,0.05220900
0.04150400,0.10424600,0.00816400
-0.06269700,0.14903300,-0.01658500
0.04023700,0.10416900,0.00017700
0.04254000,0.09866700,0.00016700
-0.08154800,0.12449100,0.05161000
-0.08874800,0.10236300,0.01637900
-0.01349800,0.11551000,0.03894100
-0.02558500,0.09304900,-0.03060500
-0.09297500,0.11876000,0.02530800
-0.03950500,0.11938500,0.03022900
-0.07149300,0.12039700,0.05353100
-0.00850400,0.11834000,0.03822300
-0.04149900,0.11798500,0.03146100
-0.07450800,0.11896700,0.05292500
-0.06850900,0.14839099,0.04025800
0.01439300,0.12949400,0.01639600
-0.07249800,0.12180700,0.05366800
-0.01805100,0.12810400,0.01026400
0.00249000,0.11554500,0.04038400
-0.01248600,0.11689000,0.03853000
-0.01451400,0.11689800,0.03784400
-0.01553200,0.11685100,0.03724500
-0.07114700,0.17507000,-0.05402600
-0.01349200,0.12233900,0.03359800
-0.01749900,0.11545400,0.03791800
-0.01351300,0.11691700,0.03822200
-0.02050400,0.11679000,0.03603500
0.00851900,0.07306200,0.05601400
0.00752000,0.07308100,0.05628300
0.00650600,0.07310200,0.05647900
0.00550400,0.07310300,0.05648400
0.00450200,0.07309100,0.05637900
0.00350000,0.07308600,0.05620300
0.00252000,0.07307700,0.05627900
0.00152500,0.07312300,0.05686200
0.00054000,0.07316400,0.05748700
-0.00047400,0.07320700,0.05794200
-0.00148300,0.07323700,0.05829400
-0.00249100,0.07325700,0.05853700
-0.00349700,0.07327000,0.05864800
-0.00449900,0.07327400,0.05862000
-0.00551900,0.07324200,0.05847300
-0.00648900,0.07326200,0.05833200
-0.00751600,0.07321400,0.05792900
-0.00849600,0.07319200,0.05752300
-0.00949200,0.07315600,0.05702800
-0.01049500,0.07311600,0.05655700
-0.01150200,0.07308300,0.05621800
-0.01250300,0.07306000,0.05598400
-0.01348100,0.07307800,0.05577500
-0.01450600,0.07300900,0.05540500
-0.01549300,0.07302200,0.05535300
-0.01648600,0.07302700,0.05533300
-0.01747900,0.07301200,0.05508000
-0.06678600,0.15618099,0.01551500
-0.06502000,0.16141900,-0.01725200
-0.06930800,0.16559300,-0.01884000
-0.04730200,0.16443001,0.00497100
-0.02032700,0.12761500,0.01234000
-0.02659100,0.12394400,0.02037700
-0.02764600,0.07175500,0.04095700
-0.02852500,0.07175000,0.04022300
-0.02949300,0.07175200,0.03989600
-0.03049600,0.07174400,0.03992300
-0.03150300,0.07178200,0.04026600
-0.03249600,0.07181000,0.04067700
-0.03349600,0.07185400,0.04118600
-0.03449400,0.07188600,0.04158300
-0.03549100,0.07190600,0.04184900
-0.03650000,0.07193100,0.04204300
-0.03749800,0.07192900,0.04206800
-0.03849500,0.07191700,0.04197300
-0.03949800,0.07192100,0.04192900
-0.04049600,0.07191800,0.04195200
-0.04149800,0.07192600,0.04210300
-0.04250100,0.07193300,0.04224200
-0.04349700,0.07195000,0.04233200
-0.04449900,0.07193800,0.04221100
-0.04549100,0.07192500,0.04192000
-0.04648600,0.07189900,0.04152500
-0.04749900,0.07184000,0.04106000
-0.00186300,0.10450400,-0.02252100
-0.00687100,0.10450600,-0.02300300
-0.07095500,0.13405199,-0.00817500
-0.05308500,0.15164100,-0.00314300
0.01012600,0.10727600,-0.01975200
-0.00986900,0.10450800,-0.02325200
-0.04380300,0.08843300,-0.02190100
-0.05642300,0.07180700,0.03998500
-0.07671300,0.07067800,0.02446200
-0.07494400,0.12963399,-0.00796500
-0.05109300,0.15610100,-0.00485600
-0.02812500,0.16524300,-0.01640700
-0.01922800,0.17861900,-0.02356700
0.00518000,0.09087900,-0.03291100
-0.03886400,0.10420900,-0.02036000
-0.01285100,0.12926900,0.00782700
-0.01165200,0.12955700,0.00826800
-0.01038800,0.12988800,0.00873100
-0.03259500,0.12452100,0.02115500
-0.08996900,0.15095000,0.01479000
-0.06645400,0.15901500,-0.01055300
-0.06409400,0.15521900,-0.00966900
-0.06359700,0.15411000,-0.00948000
-0.05435400,0.15862300,0.00837300
0.00583300,0.12931301,0.02616900
0.01781900,0.12612399,0.02480500
0.02419000,0.12190100,0.02716100
0.02623800,0.11965800,0.02791500
0.02759600,0.10214200,0.04006800
-0.06342000,0.16780899,-0.04259500
0.04178600,0.08869200,-0.00877700
-0.02395100,0.12377300,0.02279000
-0.05139600,0.16120400,-0.00381800
-0.04499000,0.16693000,-0.00785300
0.05251900,0.06912600,0.02511000
-0.09349800,0.12276200,0.01228100
0.04849500,0.06910600,0.02507800
-0.06270000,0.15064900,-0.00857300
0.04213300,0.10287100,0.00816300
-0.00944100,0.16813500,-0.01973600
0.04455100,0.06914800,0.02465000
-0.09248100,0.12559301,0.03726000
-0.07549100,0.14422099,0.04494500
-0.07449500,0.14418399,0.04502100
0.04247400,0.10151400,0.01316400
-0.00240100,0.12853700,0.02755100
-0.02789000,0.09034000,-0.03160700
-0.08463300,0.10892200,0.00436700
0.03814300,0.10396700,-0.00387200
0.04061900,0.10419300,0.00117600
0.02505900,0.12294600,0.02319600
0.03333700,0.11559900,0.02202800
-0.05389200,0.14622000,0.02440100
-0.01249800,0.11552400,0.03919900
-0.05328400,0.15269201,0.01604600
-0.03850100,0.11938900,0.03035800
-0.07250000,0.12039100,0.05358400
-0.00749900,0.11831500,0.03830900
-0.04050000,0.11800300,0.03148100
-0.04250400,0.11798200,0.03121500
-0.07350600,0.11897100,0.05319100
-0.04236300,0.12131800,-0.01230900
-0.08856100,0.12949300,0.00323800
-0.04749200,0.16374800,0.00542800
-0.05199000,0.16138799,0.00628100
0.00949000,0.11684900,0.03776000
-0.00149400,0.11695300,0.04003100
-0.00249000,0.11694500,0.03989900
-0.00348800,0.11693000,0.03988200
-0.00449000,0.11693900,0.03977300
-0.07348700,0.12743901,0.05258900
-0.06200200,0.17252800,-0.05459700
0.01047700,0.11681800,0.03747500
0.00851900,0.07165300,0.05577400
0.00750100,0.07169000,0.05607500
0.00650500,0.07169500,0.05622500
0.00550300,0.07169400,0.05622200
0.00450100,0.07168600,0.05609500
0.00350500,0.07167400,0.05599000
0.00252700,0.07167200,0.05618500
0.00152500,0.07171400,0.05663600
0.00051400,0.07175800,0.05707200
-0.00046000,0.07174900,0.05738800
-0.00148100,0.07180800,0.05780600
-0.00249000,0.07182400,0.05804000
-0.00349400,0.07183300,0.05817600
-0.00450100,0.07183800,0.05817100
-0.00549900,0.07185000,0.05813600
-0.00649100,0.07184900,0.05797700
-0.00750600,0.07181100,0.05766200
-0.00848400,0.07180400,0.05737100
-0.00947200,0.07177200,0.05686100
-0.01049700,0.07170800,0.05631900
-0.01150500,0.07166000,0.05586700
-0.01245800,0.07167700,0.05540800
-0.01359400,0.07163100,0.05480400
-0.01448600,0.07157700,0.05492400
-0.01550100,0.07160800,0.05513400
-0.01652000,0.07159000,0.05503500
-0.01747600,0.07159300,0.05471200
-0.05571200,0.15508801,0.01368900
-0.06625600,0.16320300,-0.01770700
-0.07104700,0.16637200,-0.01947500
-0.00523400,0.12808600,0.02797900
0.04416900,0.07065900,0.02456100
-0.05813000,0.15550201,0.01715400
-0.01456000,0.12770499,0.02316800
0.03668600,0.11076300,0.02184100
0.03725400,0.10970100,0.02203800
-0.02757000,0.07046200,0.04042100
-0.02849900,0.07033100,0.03978400
-0.02950000,0.07030500,0.03955000
-0.03049700,0.07032100,0.03965900
-0.03150000,0.07035400,0.04002900
-0.03251700,0.07040300,0.04049300
-0.03349900,0.07044000,0.04104500
-0.03450500,0.07048600,0.04153500
-0.03550500,0.07050700,0.04178000
-0.03649800,0.07051500,0.04192800
-0.03749700,0.07051500,0.04193300
-0.03849700,0.07051700,0.04190700
-0.03949700,0.07050400,0.04181300
-0.04049700,0.07050500,0.04182100
-0.04149500,0.07052000,0.04190700
-0.04250500,0.07050100,0.04201500
-0.04349300,0.07053000,0.04205100
-0.04448600,0.07052800,0.04189600
-0.04548300,0.07049500,0.04151500
-0.06796000,0.13260099,-0.00851500
-0.00281500,0.08961300,-0.03557700
-0.00586600,0.10451100,-0.02291400
-0.00782900,0.08964300,-0.03642800
-0.00882400,0.08965700,-0.03657600
-0.00482500,0.08962000,-0.03592800
-0.04279800,0.08844400,-0.02181600
-0.07190900,0.10791900,-0.01077100
-0.03619000,0.16818300,-0.01405600
-0.07287900,0.11645100,-0.00740200
-0.02086900,0.10444400,-0.02286400
-0.07885100,0.11633200,-0.00487900
-0.05703400,0.14421900,-0.00185100
-0.06794600,0.12823600,-0.00906100
-0.03986600,0.10421500,-0.02039700
-0.06572800,0.16332100,-0.01895200
-0.07607100,0.15230399,0.03436600
-0.08611700,0.15217300,0.02502100
-0.06846200,0.16136999,-0.01130700
-0.06779400,0.16058201,-0.01105600
0.01662400,0.12209700,0.03159000
-0.00127600,0.12744200,0.02940300
-0.05818900,0.15738100,0.00697900
0.01203900,0.12942600,0.02266200
0.01462000,0.12822300,0.02361900
0.04252600,0.10148600,0.00616600
0.04082900,0.10136300,-0.00180700
-0.08954600,0.09699900,0.01641200
-0.09204200,0.12695800,0.03625300
-0.05742400,0.06134500,0.02602000
0.04497800,0.08615900,0.02217100
0.03142900,0.10210700,0.03683400
-0.08786400,0.13775700,0.00720000
0.05351600,0.06776200,0.02597800
0.05253500,0.06783600,0.02618200
0.05150800,0.06780100,0.02647800
0.05050700,0.06784200,0.02652100
0.04949700,0.06784000,0.02651600
0.04849700,0.06780700,0.02648000
0.04649800,0.06777600,0.02575900
0.04553000,0.06777500,0.02542300
0.04456900,0.06776700,0.02544200
0.04357900,0.06778000,0.02616200
-0.07648600,0.14422800,0.04483200
-0.07451800,0.13584600,0.05039700
-0.06894400,0.12968500,-0.00899800
-0.07047500,0.12320100,0.05335700
0.04011100,0.10563500,0.01817100
-0.08943100,0.13792901,0.03717700
-0.08863900,0.10236400,0.01737600
-0.00947800,0.12371000,0.03342200
-0.00847800,0.12372500,0.03380100
-0.06332600,0.15963100,-0.01807200
-0.05344700,0.14622800,0.02340700
-0.01449400,0.11548700,0.03867600
-0.01332400,0.12924400,0.00909700
-0.08999500,0.13501400,0.00922000
-0.03749600,0.11938400,0.03047300
-0.08898300,0.09969100,0.01939100
-0.00548500,0.11830100,0.03875500
-0.00649900,0.11833100,0.03845600
0.00349200,0.11828800,0.03851100
-0.04350000,0.11796700,0.03095600
-0.04450000,0.11795800,0.03082800
-0.04550000,0.11797800,0.03060400
-0.04648900,0.11796900,0.03048000
-0.07813700,0.10307700,-0.00856900
0.00449300,0.11554700,0.04004200
0.01249900,0.11680500,0.03676100
0.01350800,0.11682900,0.03668700
0.01650100,0.11678700,0.03626600
0.01449600,0.11679100,0.03661500
0.01550000,0.11678600,0.03637800
0.01749600,0.11676800,0.03611700
0.01859100,0.11668900,0.03592600
0.00952000,0.07021400,0.05516700
0.00852000,0.07024100,0.05553200
0.00750700,0.07026400,0.05575000
0.00650600,0.07027400,0.05587800
0.00550200,0.07027800,0.05585800
0.00450600,0.07026100,0.05579200
0.00350600,0.07027600,0.05588200
0.00251400,0.07028200,0.05604200
0.00151300,0.07031500,0.05636400
0.00051600,0.07032900,0.05660900
-0.00048400,0.07034700,0.05684800
-0.00148900,0.07036500,0.05708700
-0.00248800,0.07037800,0.05732300
-0.00349700,0.07039900,0.05742300
-0.00450300,0.07037100,0.05734700
-0.00549900,0.07039200,0.05729600
-0.00649800,0.07038800,0.05716200
-0.00751000,0.07034100,0.05682500
-0.00849600,0.07033900,0.05655500
-0.00948300,0.07032300,0.05615800
-0.01046900,0.07029900,0.05577600
-0.01150900,0.07023000,0.05539500
-0.01248200,0.07019900,0.05486000
-0.01349700,0.07016400,0.05439500
-0.01449500,0.07016900,0.05473700
-0.01549100,0.07021800,0.05496900
-0.01649600,0.07019200,0.05475700
-0.01749500,0.07015200,0.05427900
-0.06697100,0.16389100,-0.01796900
-0.06852500,0.16503100,-0.01854900
-0.02178900,0.12249400,0.02800000
-0.05671100,0.15313201,0.02931600
-0.07939700,0.15104800,0.03478200
-0.02884400,0.12488100,0.01808300
0.03367300,0.11532600,0.02072900
0.03170100,0.11773300,0.01998600
-0.02649600,0.06907800,0.04155900
-0.02755500,0.06890000,0.03985900
-0.02849000,0.06889800,0.03938200
-0.02950000,0.06886300,0.03917500
-0.03050200,0.06890000,0.03937700
-0.03150500,0.06893000,0.03976200
-0.03248700,0.06896900,0.04029800
-0.03349400,0.06902300,0.04093300
-0.03450300,0.06907000,0.04141000
-0.03549600,0.06908000,0.04156000
-0.03650400,0.06910600,0.04175100
-0.03749900,0.06910400,0.04177600
-0.03849800,0.06910300,0.04177700
-0.03949800,0.06908900,0.04172100
-0.04050000,0.06908700,0.04171500
-0.04149900,0.06908700,0.04171200
-0.04249300,0.06909400,0.04166200
-0.04347800,0.06909800,0.04148900
-0.04448900,0.06905200,0.04115700
-0.04548900,0.06901900,0.04077900
-0.04650100,0.06896700,0.04029600
-0.06555300,0.16129300,-0.01600300
-0.07086700,0.15801400,-0.00345700
0.00913300,0.10443000,-0.02059600
-0.00486800,0.10450900,-0.02289300
